dict name,train,test
Loss,"[0.6943456054312511, 0.6925820136822544, 0.6925951063343622, 0.6925959683159023, 0.6923953635600006, 0.6925025441403528, 0.6924692421283537, 0.6926022194542931, 0.692501154715575, 0.6925770732962969, 0.6925891283067684, 0.6926169062702401, 0.6925075477188073, 0.6926076192300297, 0.692595307167294, 0.6926075060680075, 0.6922525673815347, 0.6925416744160421, 0.6924911576856687, 0.6924549594666194, 0.6925973918252778, 0.6925760294627218, 0.6925162212941253, 0.6925417492690595, 0.6923756379525638, 0.6924236405242994, 0.6926257088635732, 0.6925151408297344, 0.692381121464146, 0.6921781663177082, 0.6924243246467369, 0.6924490291227414, 0.6924543891716929, 0.6925012914301122, 0.6923933782913152, 0.6921114523723287, 0.6923499563943992, 0.6920459891117893, 0.6916860904508424, 0.6911794073373368, 0.688036522066709, 0.6686505458887341, 0.6424266244022592, 0.6345312142256394, 0.6301869277815217, 0.6290829393470172, 0.6273590575722815, 0.6250273496201895, 0.6243273135527824, 0.6230220641615322, 0.6234798283831587, 0.622112176227338, 0.6214014384353045, 0.6196834677631415, 0.6194674607908841, 0.618483915433143, 0.6183118036071074, 0.6180236197501711, 0.6174390878492189, 0.6171149744570834, 0.6159030384519725, 0.6158468781165707, 0.6155730102247405, 0.6155421130865523, 0.6145424926165238, 0.6152478799947257, 0.6139808410579718, 0.6138294416434557, 0.6137657737558327, 0.6133605109256448, 0.613088378744218, 0.6132736128510781, 0.6129789933706951, 0.612934777690369, 0.6128415046386348, 0.6111762658484932, 0.6122282306835489, 0.6114648386980723, 0.6104197633787266, 0.6107529321631182, 0.6107017585085434, 0.6094848089137124, 0.6105551116819521, 0.6086004704526328, 0.6096942049207039, 0.6092085249215654, 0.6073580642059011, 0.606630674322832, 0.6060407214951746, 0.6057264071066403, 0.6040375807331604, 0.6035594419078919, 0.6020677501715502, 0.6017267594204365, 0.6002558599397975, 0.6001810318636662, 0.5971133101623035, 0.5970777390651333, 0.5955753115195672, 0.5948822575286754, 0.5930983434892395, 0.5910005562224434, 0.58959156419467, 0.5883997323732931, 0.5869218420056463, 0.5861317714730513, 0.5837569166155695, 0.581985488273565, 0.580434143109229, 0.5782000420741664, 0.5760688435828801, 0.5744987376974624, 0.570905825408917, 0.5672235711685663, 0.5645620291672864, 0.5618447470144161, 0.560100835532818, 0.5558777291508554, 0.5540789203736388, 0.5505011015146681, 0.5513118910847359, 0.5504487629364995, 0.5471916011236246, 0.5456727225803635, 0.5434454621186534, 0.5426868122468874, 0.5421093317779523, 0.5396716105127798, 0.5394396087208998, 0.5377120828744277, 0.5382275338311797, 0.535009319950076, 0.533412470690255, 0.5320636135860555, 0.5309920421792466, 0.5276631670958788, 0.528726972769765, 0.5265341581071464, 0.524793209294671, 0.5238361708168845, 0.5212845589784743, 0.5215917193773881, 0.5198632378890676]","[0.691006890532829, 0.6912544824182987, 0.6909261583776797, 0.6909299219311293, 0.6915330231947414, 0.6911440694609942, 0.6912358077021978, 0.6912808666794987, 0.690913020869938, 0.6912807447804232, 0.6911873739402173, 0.691703669032303, 0.6922017085476447, 0.6909408737163423, 0.6915114281288648, 0.6913496470804942, 0.6909340863258152, 0.6911932434444711, 0.6922799167744184, 0.6921963631601656, 0.6909986922927832, 0.6915195169842849, 0.6910498863433377, 0.6914668821050959, 0.6920096016536325, 0.6908953440012569, 0.6909263064926964, 0.6918425393306603, 0.6918024124482931, 0.6908518361716958, 0.6911645499452695, 0.690846963201539, 0.6911473920537253, 0.6913871286405345, 0.6911697561710568, 0.6913535958882105, 0.6913640525002601, 0.690372911436578, 0.6902488827200259, 0.6904870558719514, 0.6844095566515195, 0.6490727902468988, 0.6504429519050202, 0.6269025642235401, 0.631129357041949, 0.6442228033949258, 0.625591085295556, 0.6571927675756357, 0.627225998902725, 0.6342616324455052, 0.6234879475970895, 0.6205897501212055, 0.621820694195517, 0.6229148831660465, 0.6215367683162123, 0.6332307606430377, 0.619326977419146, 0.6178437495762009, 0.6209695862195754, 0.6183077397929915, 0.6180622279707153, 0.6192470379300037, 0.6214268659383564, 0.6293865767512786, 0.6173353304044675, 0.6212287732352645, 0.6187186205728075, 0.6222067126656993, 0.6179121924911515, 0.6190941421978049, 0.6161236789014379, 0.6161398157666801, 0.6183462695802673, 0.6187356683599242, 0.6154134051085024, 0.6199977965615059, 0.6160266725062313, 0.6144896801434836, 0.6185957240666878, 0.6150571233261439, 0.6181005900567871, 0.6242281100128667, 0.6191263000907029, 0.6169455382025848, 0.6132087346860918, 0.610321989074602, 0.6103617343041351, 0.6297050997867423, 0.6124105042320187, 0.6125323774703478, 0.6111638659895476, 0.6163791532549313, 0.6080465544646574, 0.6154602694056802, 0.6084310973347243, 0.6065598850533114, 0.6144937598856829, 0.6061055423597158, 0.6050414023005356, 0.6054833957957009, 0.6039250209169873, 0.6002537493388784, 0.604971666526744, 0.6068439883700872, 0.6078885131468207, 0.6001084808575905, 0.6009578523746991, 0.5977569924351775, 0.5984235994517804, 0.5973538100403749, 0.6039336692352416, 0.6028071738021858, 0.5943651930002843, 0.5938656266778708, 0.5954433178497573, 0.58969575847357, 0.5844634245260287, 0.5948570126604478, 0.6034831867632219, 0.6177209163889668, 0.5835101659267635, 0.5822509066501664, 0.5878519586903059, 0.6142809974187512, 0.5903584575375258, 0.5890621130623049, 0.5798029926495026, 0.5839661583430686, 0.5795650819505928, 0.5943726547504381, 0.5888909530715417, 0.5816636404748691, 0.5814232401455105, 0.5832433840859744, 0.5938226723917207, 0.5820654038205679, 0.5857592556988662, 0.588577546722303, 0.5759810043214741, 0.5890171461233522, 0.5742933833498066, 0.6320959964072552, 0.571682546287775]"
Acc,"[0.516626213592233, 0.5137135922330097, 0.5141990291262136, 0.5149271844660194, 0.5138349514563106, 0.5141990291262136, 0.5144417475728156, 0.516626213592233, 0.5161407766990291, 0.5115291262135923, 0.516626213592233, 0.516626213592233, 0.5163834951456311, 0.516626213592233, 0.5149271844660194, 0.516626213592233, 0.5121359223300971, 0.5144417475728156, 0.5146844660194175, 0.5138349514563106, 0.516626213592233, 0.5148058252427185, 0.5156553398058252, 0.5150485436893204, 0.5151699029126213, 0.5161407766990291, 0.516626213592233, 0.5157766990291263, 0.5135922330097087, 0.5156553398058252, 0.5139563106796117, 0.5161407766990291, 0.516626213592233, 0.516626213592233, 0.5158980582524272, 0.5163834951456311, 0.5149271844660194, 0.516868932038835, 0.5201456310679612, 0.5196601941747573, 0.5449029126213593, 0.5928398058252428, 0.6307038834951456, 0.6435679611650486, 0.6527912621359223, 0.6515776699029127, 0.6535194174757282, 0.658131067961165, 0.6616504854368932, 0.6614077669902912, 0.6623786407766991, 0.6641990291262136, 0.6640776699029126, 0.670752427184466, 0.675242718446602, 0.6731796116504855, 0.670873786407767, 0.6702669902912621, 0.6735436893203883, 0.6757281553398058, 0.675242718446602, 0.6758495145631068, 0.6768203883495145, 0.6773058252427184, 0.6809466019417476, 0.6769417475728156, 0.6788834951456311, 0.6781553398058252, 0.679368932038835, 0.6827669902912621, 0.6848300970873786, 0.6824029126213592, 0.683495145631068, 0.6821601941747573, 0.6814320388349514, 0.6851941747572815, 0.6841019417475728, 0.687257281553398, 0.6845873786407767, 0.6827669902912621, 0.6879854368932039, 0.6851941747572815, 0.6848300970873786, 0.6888349514563107, 0.6841019417475728, 0.6881067961165048, 0.6902912621359223, 0.6893203883495146, 0.6890776699029126, 0.691747572815534, 0.6925970873786408, 0.6911407766990292, 0.6944174757281554, 0.6924757281553398, 0.6950242718446602, 0.6951456310679611, 0.6975728155339805, 0.6975728155339805, 0.6983009708737864, 0.6976941747572816, 0.699757281553398, 0.7016990291262136, 0.7031553398058252, 0.704611650485437, 0.704611650485437, 0.704126213592233, 0.7055825242718446, 0.7049757281553398, 0.7053398058252427, 0.7111650485436893, 0.7064320388349514, 0.708495145631068, 0.7110436893203883, 0.7133495145631068, 0.708252427184466, 0.7108009708737864, 0.7108009708737864, 0.7089805825242719, 0.7133495145631068, 0.7138349514563107, 0.7134708737864077, 0.7145631067961165, 0.7140776699029127, 0.7143203883495146, 0.7194174757281553, 0.7186893203883495, 0.7158980582524271, 0.7182038834951456, 0.7178398058252428, 0.7197815533980583, 0.7217233009708738, 0.7186893203883495, 0.725364077669903, 0.721116504854369, 0.720752427184466, 0.7248786407766991, 0.7190533980582524, 0.725121359223301, 0.7257281553398058, 0.7279126213592233, 0.7298543689320388, 0.7268203883495146, 0.7271844660194174]","[0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.5023305084745763, 0.502542372881356, 0.5023305084745763, 0.5023305084745763, 0.5294491525423729, 0.611228813559322, 0.6114406779661017, 0.6510593220338983, 0.6470338983050847, 0.6296610169491526, 0.649364406779661, 0.6190677966101695, 0.6563559322033898, 0.6468220338983051, 0.6574152542372881, 0.6652542372881356, 0.6661016949152543, 0.6641949152542372, 0.6658898305084746, 0.6449152542372881, 0.6680084745762712, 0.6673728813559322, 0.6633474576271187, 0.6686440677966101, 0.6690677966101695, 0.6675847457627119, 0.6610169491525424, 0.6538135593220339, 0.6692796610169491, 0.6635593220338983, 0.675635593220339, 0.6639830508474577, 0.6771186440677966, 0.673728813559322, 0.673728813559322, 0.6760593220338983, 0.6754237288135593, 0.675635593220339, 0.6726694915254238, 0.6688559322033898, 0.675635593220339, 0.6773305084745763, 0.6726694915254238, 0.6788135593220339, 0.6709745762711864, 0.6688559322033898, 0.6716101694915254, 0.6739406779661017, 0.676906779661017, 0.6813559322033899, 0.6815677966101695, 0.6635593220338983, 0.6775423728813559, 0.6815677966101695, 0.6798728813559322, 0.6673728813559322, 0.6836864406779661, 0.6773305084745763, 0.6834745762711865, 0.6830508474576271, 0.674364406779661, 0.6855932203389831, 0.6904661016949153, 0.6866525423728813, 0.6898305084745763, 0.6896186440677966, 0.6855932203389831, 0.6883474576271187, 0.6720338983050848, 0.6870762711864407, 0.6940677966101695, 0.6940677966101695, 0.6934322033898305, 0.6889830508474576, 0.6847457627118644, 0.6817796610169492, 0.6934322033898305, 0.6894067796610169, 0.6845338983050847, 0.690042372881356, 0.6955508474576271, 0.6832627118644068, 0.6711864406779661, 0.6841101694915255, 0.6862288135593221, 0.6889830508474576, 0.6855932203389831, 0.6898305084745763, 0.690677966101695, 0.6796610169491526, 0.6875, 0.6866525423728813, 0.6853813559322034, 0.6870762711864407, 0.688135593220339, 0.6851694915254237, 0.6911016949152542, 0.6836864406779661, 0.6891949152542373, 0.6866525423728813, 0.6921610169491526, 0.6841101694915255, 0.6870762711864407, 0.6824152542372881, 0.6872881355932203, 0.6533898305084745, 0.6917372881355932]"
