dict name,train,test
Loss,"[0.5842808104050314, 0.5822922035873708, 0.5815805381837388, 0.5803504243302806, 0.5776110321000648, 0.5750410083667754, 0.5716196881224136, 0.5661867666896919, 0.5587888656185663, 0.5474343947614561, 0.5313155126440003, 0.506405320567334, 0.4815766118395275, 0.4669437525666381, 0.4581164762901445, 0.45216054491285124, 0.44808574441474264, 0.444890469791048, 0.4423993189017175, 0.4403005037858195, 0.4387218474874267, 0.43703823187844343, 0.4356177101064635, 0.43478456501207163, 0.43340834298893804, 0.4328010380285878, 0.4318809893025283, 0.43112879899255346, 0.430763239756157, 0.4299458346878479, 0.429445699836878, 0.42886473841683864, 0.4285189859136879, 0.4280876272513957, 0.4273067910916264, 0.4269427932843373, 0.4267924316262773, 0.42609593661563844, 0.42587031619494187, 0.42536092052936364, 0.42525374074892947, 0.42505103954634216, 0.42438711460189815, 0.4240299345143742, 0.42412244914465735, 0.42377291931040795, 0.4232926373067026, 0.423117125480264, 0.42299239671293376, 0.4225326656439221, 0.42222708232610673, 0.42189014314097467, 0.42204800694268596, 0.42139720981099116, 0.42119885828700737, 0.4209695722741972, 0.42057966312517453, 0.4206045748204175, 0.4207095116378123, 0.42020322572484986, 0.4202985724303557, 0.4202690186965035, 0.41992798923562014, 0.4196375225242633, 0.4193085459316817, 0.4189625205760467, 0.4192734808353491, 0.41885546279057934, 0.4187193213090808, 0.4183320232856057, 0.4184099719946954, 0.41820981271277735, 0.4183120065559665, 0.41793982816997294, 0.41801311853001416, 0.41766323409930406, 0.41751558557823804, 0.4174077831671139, 0.4174405559741353, 0.4171551980321499, 0.41709289828596935, 0.41675409643258343, 0.4170604120689443, 0.41635929523374526, 0.4162784124318083, 0.4164049503210106, 0.41602985044508883, 0.4160716906739447, 0.41572506404959214, 0.41596720288017797, 0.41551202017033345, 0.4152704012786119, 0.4156857494731012, 0.41531682994482155, 0.4149695298839552, 0.4149929885084615, 0.4147652506064041, 0.41491198117892214, 0.4148263736220153, 0.41441657088971495, 0.41485604597793563, 0.4142184672231394, 0.41468997533291224, 0.41390560600382453, 0.4143273405113127, 0.414013243693874, 0.41411266331004243, 0.4137603621802582, 0.41378833954100747, 0.41362581371628615, 0.4140108567476001, 0.41370693596009045, 0.4132559282967154, 0.4130037368231507, 0.41314644916134846, 0.4133647998702211, 0.4128666153467107, 0.41305950444015466, 0.41300035721481854, 0.41277273913108564, 0.41262473673725647, 0.41231538575311605, 0.41273020351115103, 0.41284630672135675, 0.41279823392992954, 0.412397958146673, 0.41199786971824587, 0.41245876798732656, 0.41259471406921416, 0.4120746622655088, 0.41221930080306485, 0.41223497960406613, 0.41202492090481774, 0.412140790972778, 0.4118516659823253, 0.41175214650462094, 0.41153621416209146, 0.4114058223814968, 0.4113897008137968, 0.4115454743612206, 0.4113789927968684, 0.41132080590475417, 0.4109002051548811, 0.411183020165189, 0.41094918316461226, 0.4110967083973306, 0.4111274952697055, 0.4107317023785205, 0.410960258822152, 0.4110482870931265, 0.41077280997802773, 0.41087676775769155, 0.4101738242775591, 0.41074942721793084, 0.41030379897815955, 0.4105595514698358, 0.4104112147022309, 0.41006060632746294, 0.4103638043186568, 0.4104310999117827, 0.4102538699501425, 0.40992449019397015, 0.4099413850616311, 0.4103260382050613, 0.4101073165614669, 0.40989008178492975, 0.41005571405212476, 0.4103095283092815, 0.40999577896802925, 0.4100520644367745, 0.409882054749512, 0.40966027038307573, 0.4096014776152296, 0.4093991330770485, 0.40921801864539326, 0.40960034993162875, 0.40945338113678553, 0.4093440940845307, 0.40957887799225484, 0.40943579610769454, 0.40865883252183755, 0.40905692374475766, 0.4093898742595511, 0.409112111040055, 0.40898253009464874, 0.409224009416317, 0.40871032524831746, 0.40877267261458533, 0.4088611858929756, 0.40846213674444354, 0.40862633724816194, 0.40847041586124716, 0.40855709321119155, 0.40871109545129386, 0.4085020245105539, 0.4085180636000583, 0.40865686972858073, 0.40816009975935813, 0.408145765416962, 0.4080654695240012]","[0.5865308131408891, 0.5809104007823493, 0.5800163617024532, 0.5807704545604432, 0.575946244304566, 0.5725132932584268, 0.5780804702729556, 0.5633100738735061, 0.5616009856220809, 0.5465581064996133, 0.5157609578941048, 0.49765942446161504, 0.47103950452065, 0.4743762418260305, 0.46445586987217774, 0.45088221888341656, 0.4460360590583304, 0.4441421950115141, 0.44106387640909017, 0.44041849011518847, 0.4351039355368422, 0.44470937979741587, 0.435613931386024, 0.43431929091953436, 0.4323338144351803, 0.43287890418627417, 0.43642707648580564, 0.4318553961935646, 0.4315442672824582, 0.4304580405687685, 0.4287913208155615, 0.4336850992763325, 0.4373568908403021, 0.43155981351843803, 0.4307870538865623, 0.4290357183972219, 0.43140389139754337, 0.4268808279106785, 0.4280362975721861, 0.4272357172155488, 0.42839774586694557, 0.4266669840826907, 0.4261625867913509, 0.42827164060005174, 0.42885691604066073, 0.42389861494197045, 0.4279615526292599, 0.42427853918467606, 0.4275479522590743, 0.4242479441419024, 0.42663173436307555, 0.4277113717708754, 0.4239957233620601, 0.4245008502862081, 0.44568445599516837, 0.42259404782992693, 0.42245646102357, 0.42195540324716474, 0.42594841479310963, 0.42652973101607694, 0.4580162169435985, 0.4259222884196867, 0.425517084241162, 0.4228276553823863, 0.4230446240921617, 0.4249294996563916, 0.42440887884715245, 0.4234984818809836, 0.4233702736640381, 0.42196183104231777, 0.4259028398820783, 0.4218893613549808, 0.42219031427581377, 0.42569303532800085, 0.43317704765784343, 0.4224578046058785, 0.4215861018473313, 0.42315348349558135, 0.42259624736115803, 0.4245048247662084, 0.42309944019517337, 0.4220326772396968, 0.421571724137732, 0.42226079588846976, 0.4309827069269952, 0.4216892229212156, 0.42591714143336995, 0.42064115632128585, 0.41996148299087793, 0.4242620598525866, 0.4228871086684541, 0.4217355204934284, 0.42324243915072735, 0.42133835485459487, 0.42484735101664367, 0.4208084142930579, 0.42445384409194276, 0.4241264034737557, 0.42231850276347727, 0.4195720111466253, 0.42733608530825334, 0.4208896844287632, 0.4235088756508484, 0.42097992506218584, 0.4192166794489975, 0.42215152359409286, 0.42123382552975347, 0.4201045767327766, 0.42125866984703597, 0.42167117921370717, 0.42108060885310616, 0.42009411909197353, 0.4194867661129054, 0.4190443450268207, 0.42003897395149653, 0.4184415002001647, 0.4208828741307714, 0.42212585943573083, 0.42458165767018335, 0.41938198445641045, 0.4180342312191868, 0.4233998479861228, 0.41866555647610276, 0.42096853529073874, 0.4198607620394945, 0.42098097932985806, 0.42115707422783866, 0.4199117313368364, 0.4196562758322864, 0.42464393495229674, 0.42234902182452505, 0.41896171747744304, 0.4202382893737425, 0.4219013199078669, 0.42985394228261203, 0.42131993845574506, 0.4205508910669839, 0.41812416992635065, 0.4200549625313977, 0.41937931744759893, 0.4195095915916168, 0.4218047463172468, 0.418679557600945, 0.42132217751123646, 0.4175071905856337, 0.41934347318816345, 0.4220890041675287, 0.42673681641874783, 0.4214431690730784, 0.4251758461255426, 0.4197027874975943, 0.4196336904090245, 0.4181345960470034, 0.41875078924903836, 0.41825540680938267, 0.4172331909906204, 0.4188763795048548, 0.41920182081913493, 0.42243604904969745, 0.41742665368012266, 0.4217483010804761, 0.421134921200825, 0.4201846882116577, 0.41986261375263656, 0.4175629464485659, 0.4188106581052873, 0.42374302218665255, 0.41982990412869114, 0.4199352826068816, 0.428392311628739, 0.4211153833616383, 0.41819115295020176, 0.42071016700699976, 0.42008727447600547, 0.42265324952927763, 0.4194076504124613, 0.4200013513429946, 0.44000541838929824, 0.4284071603611388, 0.4178185451683402, 0.4324876375576037, 0.43137283402007626, 0.42048671036316215, 0.42196478824547723, 0.4213595987254202, 0.41910216181913884, 0.418963862996563, 0.4187573084819027, 0.4190910625267324, 0.41964191694099495, 0.4212508715821209, 0.4185999934719845, 0.4178127968111124, 0.42264508556602703, 0.4195686261693967, 0.4190420272382353, 0.4234618939662861, 0.4204850198486335, 0.420638908905191, 0.4189198293293101]"
Acc,"[0.7265140459686246, 0.7266721391219749, 0.7266721391219749, 0.7265961327982489, 0.7271023349142649, 0.7282956341967651, 0.7286467834123799, 0.7325565487048522, 0.7363310227410921, 0.742124224735498, 0.7519305606226439, 0.7672047914386477, 0.7806989541529855, 0.7889730025538125, 0.7935546637480239, 0.7969263042685152, 0.7999574364587133, 0.8019670436580324, 0.8032713121731728, 0.8047959990271191, 0.8057460780736957, 0.8071628359479509, 0.8081721999270339, 0.8085993554663748, 0.8091101179618144, 0.8098078560136204, 0.8098443390490089, 0.8106925696217925, 0.811025477319713, 0.8114131095707163, 0.8120622035753374, 0.8122066155904171, 0.8121032469901496, 0.8124103125380031, 0.8133938343670193, 0.8132144594430256, 0.8131019700839109, 0.8139061169889334, 0.8136659370059589, 0.8143606348048158, 0.8135230451173537, 0.8140246868539462, 0.8149550042563541, 0.8146084154201629, 0.8148637966678828, 0.8152575094247841, 0.8149671652681503, 0.8154551258664721, 0.8150492520977746, 0.8151663018363128, 0.8151632615833637, 0.8160388544326888, 0.8157561109084276, 0.8162425513802748, 0.8162896753009851, 0.8159978110178767, 0.8165769792046699, 0.8166225829989056, 0.8167213912197495, 0.8167593943816126, 0.8167077100814788, 0.8169296485467591, 0.8170497385382464, 0.8172336738416637, 0.8174920953423325, 0.817359844339049, 0.8176349872309376, 0.8179390125258421, 0.8179602942964854, 0.8182019944059346, 0.8179238112610969, 0.8179572540435365, 0.8176045847014471, 0.8187796424662532, 0.8181898333941384, 0.8183859297093519, 0.8184512951477563, 0.8186853946248328, 0.818232396935425, 0.8183144837650492, 0.8187370789249666, 0.8187477198102883, 0.8184832178037212, 0.8188602091694029, 0.8185789857716163, 0.8187659613279825, 0.8190502249787183, 0.8193132068588107, 0.8195685881065304, 0.8190791073817342, 0.8195229843122948, 0.8195184239328712, 0.8192858445822693, 0.8198224492277757, 0.8197966070777088, 0.8198862945397057, 0.8198817341602821, 0.8198786939073331, 0.81960203088897, 0.819971421622279, 0.8193800924236897, 0.8201523166727471, 0.819939498966314, 0.8205475495561231, 0.8200428675665815, 0.8201188738903077, 0.8203043293201995, 0.8206311565122218, 0.8205809923385625, 0.8204654627264989, 0.8200717499695974, 0.8203514532409096, 0.821143439134136, 0.8209853459807857, 0.8204213790587377, 0.8208926182658397, 0.8203636142527059, 0.8206129149945276, 0.8209610239571933, 0.8208515748510276, 0.8209990271190563, 0.8215143499939195, 0.8205992338562569, 0.8206904414447282, 0.8206828408123555, 0.8209549434512952, 0.8215462726498844, 0.8211784020430499, 0.8212787303903685, 0.82184725769184, 0.8214945883497508, 0.8211571202724066, 0.8216830840325915, 0.8212285662167093, 0.8212224857108111, 0.821312173172808, 0.8216192387206616, 0.8215401921439863, 0.8218183752888241, 0.8216374802383558, 0.8215675544205278, 0.8216526815031011, 0.8220311929952572, 0.8218001337711297, 0.8223048157606713, 0.8220676760306458, 0.8222120880457254, 0.8220980785601362, 0.8221376018484738, 0.8217970935181808, 0.8221452024808464, 0.822251611334063, 0.8227182901617415, 0.8221984069074547, 0.8221345615955248, 0.822417305119786, 0.8227243706676396, 0.8226286026997446, 0.8224218654992095, 0.822353459807856, 0.8222668125988082, 0.8225936397908306, 0.8228946248327861, 0.8223473793019579, 0.8223078560136203, 0.8226483643439134, 0.8223336981636872, 0.8224887510640886, 0.8224401070169038, 0.8226164416879485, 0.8228125380031619, 0.8229037455916333, 0.8227638939559772, 0.8228946248327861, 0.8230010336860026, 0.8228414204061778, 0.8227182901617415, 0.8229098260975313, 0.8231089626656938, 0.8232396935425027, 0.823691171105436, 0.823025355709595, 0.823251854554299, 0.823226012404232, 0.8228429405326523, 0.82318496898942, 0.8234935546637481, 0.8231712878511492, 0.8232913778426365, 0.8232655356925697, 0.8235269974461875, 0.8231074425392193, 0.823563480481576, 0.8234798735254774, 0.8234464307430378, 0.8234722728931047, 0.8236106044022863, 0.8239404718472577, 0.8239237504560379, 0.8238705460294297]","[0.7273991260427899, 0.7273991260427899, 0.7273991260427899, 0.7273991260427899, 0.7301834458884285, 0.7297684580897792, 0.7240118324726179, 0.7356314908347994, 0.7321200556154588, 0.7451655694909483, 0.7619708018841156, 0.7715297088700982, 0.7854796833323875, 0.7861748765677317, 0.7906262414164917, 0.797808722546961, 0.7981243970262755, 0.8027779354179672, 0.8045442937404234, 0.8040051642926054, 0.8084387946200556, 0.8000468191362579, 0.8098681970376256, 0.8066121389251462, 0.8096057261222405, 0.808399778673174, 0.8075627092673514, 0.8097192270586232, 0.811964417456444, 0.8130568639691278, 0.8110635037739061, 0.809651835877646, 0.8074421145224449, 0.8120247148288974, 0.8097688837182907, 0.8134931331933488, 0.8094673968560241, 0.814723908972249, 0.8104073264854436, 0.8142521707054083, 0.8123049202655922, 0.8123794052550933, 0.8134009136825379, 0.812503546904262, 0.8107691107201634, 0.8144366097270302, 0.8115139606151751, 0.8154261960161171, 0.8135037739061347, 0.8128156744793145, 0.8122659043187106, 0.8118331819987515, 0.8132803189376312, 0.814191873332955, 0.7992700471028886, 0.8154013676862835, 0.815887293570172, 0.8155432438567618, 0.8140287157369048, 0.8130426763520799, 0.7949428239032972, 0.8144117813971965, 0.8141457635775495, 0.8162065149537484, 0.8151637251007321, 0.8125390159468816, 0.8155538845695477, 0.8142060609500028, 0.8142096078542648, 0.8155964474206913, 0.8157205890698598, 0.8162561716134158, 0.8150537710686113, 0.8154191022075932, 0.8099001191759831, 0.8139896997900232, 0.8165009080074911, 0.815706401452812, 0.8167527382100902, 0.8162597185176778, 0.8145678451847228, 0.8145784858975087, 0.8169158958061404, 0.8172954145621701, 0.8107513761988536, 0.8149260825151807, 0.8131774587140344, 0.8166569717950173, 0.8177458714034391, 0.816153311389819, 0.816153311389819, 0.8172847738493842, 0.816323562794393, 0.8171535383916917, 0.8146742523125816, 0.8171925543385733, 0.8142344361840985, 0.8153339765053061, 0.8150963339197549, 0.8171677260087395, 0.8087048124397026, 0.8160185290278644, 0.8152701322285909, 0.8175330571477215, 0.8175153226264117, 0.8162455309006299, 0.8172776800408603, 0.817394727881505, 0.8160078883150786, 0.816688893933375, 0.8158340900062425, 0.8157276828783837, 0.8171677260087395, 0.817660745701152, 0.8168307701038534, 0.817572073094603, 0.8166427841779694, 0.8166108620396119, 0.8130639577776516, 0.8156425571760967, 0.8179480449463709, 0.815263038420067, 0.8182637194256852, 0.8178345440099881, 0.8163874070711084, 0.8171464445831678, 0.816511548720277, 0.8188063957777652, 0.8155503376652857, 0.8138123545769252, 0.8154829464843085, 0.8157666988252653, 0.8169371772317121, 0.8147983939617501, 0.8070271267237955, 0.814727455876511, 0.8186716134158106, 0.8189163498098859, 0.8179657794676806, 0.8188773338630043, 0.8179054820952273, 0.8163625787412746, 0.8180367175529198, 0.8162739061347256, 0.8161320299642472, 0.8175649792860791, 0.8142131547585267, 0.8163519380284887, 0.8162242494750581, 0.8146671585040577, 0.8174124624028148, 0.8184126894046876, 0.8174621190624822, 0.816685347029113, 0.8180331706486579, 0.8187035355541683, 0.8181679530106123, 0.8177352306906532, 0.8148835196640373, 0.8178345440099881, 0.8153197888882583, 0.8162703592304636, 0.8189234436184099, 0.817306055274956, 0.8194838544917996, 0.8170293967425232, 0.8130249418307701, 0.8176997616480336, 0.8160823733045798, 0.814550110663413, 0.8184197832132115, 0.8186042222348334, 0.8184446115430453, 0.8164867203904432, 0.8152453038987572, 0.8175366040519835, 0.8187106293626922, 0.8003305714772146, 0.8112727711253618, 0.8189411781397197, 0.8090169400147551, 0.8071335338516543, 0.8164902672947052, 0.8159546847511492, 0.8182779070427331, 0.8179622325634186, 0.8185403779581182, 0.8179693263719425, 0.8173698995516713, 0.817486947392316, 0.8176039952329607, 0.8177245899778673, 0.8183062822768288, 0.8157702457295273, 0.8174975881051019, 0.8189411781397197, 0.8165789399012542, 0.8178842006696555, 0.815170818909256, 0.8174195562113388]"
