dict name,train,test
Loss,"[0.6886994488568291, 0.687790801396241, 0.6855326466758013, 0.6751703280963298, 0.6440285151967635, 0.6252432665371349, 0.6178762812260344, 0.6149075600878179, 0.6110767185176856, 0.6078535547933063, 0.6047406186409713, 0.6018828514405756, 0.6011553104587379, 0.6003146751971602, 0.5984650507352456, 0.5964906312982221, 0.5965146471024055, 0.5956572306898118, 0.5935100414896706, 0.5928009043209518, 0.589838321543378, 0.5857512038472165, 0.5798334845897437, 0.5749241233243764, 0.5720061305716727, 0.5669323551679599, 0.5646620862913975, 0.5602430958579645, 0.5572723898293137, 0.5543658622848393, 0.5511582180908, 0.5480338373258246, 0.5473758491015608, 0.5424231785560596, 0.5404273347305657, 0.5370223616944962, 0.5350288836064743, 0.5335475761218775, 0.5305466199537696, 0.5267417487725151, 0.5238704902590436, 0.522434551801277, 0.5167608408028891, 0.5179203403435972, 0.5152985592084218, 0.5111096294252144, 0.50936623283598, 0.50666940808606, 0.5031282483966026, 0.500332539180863, 0.49747924919466713, 0.49656269708628964, 0.4926635540185376, 0.4917450504543999, 0.48865334883239314, 0.48701717079134965, 0.48436907221894254, 0.4828082465812595, 0.4792350283523793, 0.47878470410459256, 0.4759743637066497, 0.4735352946619606, 0.4719274735577761, 0.46914456530208865, 0.4672287015279217, 0.46643932504103114, 0.46505805528035343, 0.46032834484623336, 0.45809077222883826, 0.4578235441540017, 0.4517826507344315, 0.45181681069868795, 0.4483319477114261, 0.4484107863010835, 0.4463168391861068, 0.4447115265537758, 0.4427113151894166, 0.43979531329070953, 0.43746764072857935, 0.433505212148485, 0.4343048746962867, 0.42865371022067517]","[0.6880813952061263, 0.6855949134447358, 0.6826269484379075, 0.6620305889167569, 0.6318402606790716, 0.6198147759112445, 0.6125556447153742, 0.6079971570318395, 0.6072504017569802, 0.5998535514826124, 0.5945206463201479, 0.5985384903035381, 0.5945020189881325, 0.6085379067063331, 0.5895289482921362, 0.5896242060580037, 0.5879708909311078, 0.5869353411549871, 0.5852239433134144, 0.5888519551604986, 0.5892731257121672, 0.572943575788628, 0.5737599041312933, 0.5708058188584718, 0.5602836619317532, 0.5614094271307641, 0.5560168889368122, 0.5517110616578297, 0.5524543367190794, 0.5494941926950758, 0.5483573847738179, 0.5508429500731555, 0.5556360408257355, 0.5414206615903161, 0.5393255007131533, 0.5388880202851513, 0.5477036519009959, 0.5367178101363507, 0.5646547169983387, 0.5307526335391132, 0.526665449697863, 0.5298936549235475, 0.55180816445161, 0.5632105057347905, 0.5475969157571142, 0.5262931906093251, 0.5254485128582879, 0.5149209175597538, 0.5215286588939754, 0.5169813188775019, 0.5158287614516237, 0.5156102542308244, 0.5218453719805587, 0.5098527125472372, 0.5228259626572782, 0.5258604680408131, 0.5027294304018671, 0.5044899067011747, 0.5234830944511023, 0.5562510738995943, 0.502772966271097, 0.5136457132209431, 0.5185821182687175, 0.5147709782489321, 0.4993753899633884, 0.4919329999861392, 0.4988927981663834, 0.5015023345974359, 0.5070879988710989, 0.5019277889281512, 0.5075713966109536, 0.5165775170448151, 0.5116790102896365, 0.528472671373324, 0.5056651825525544, 0.557198334634304, 0.5108953367444602, 0.5278481091355736, 0.5097943388738415, 0.5538514623452316, 0.4956472086161375, 0.49201666271144695]"
Acc,"[0.5408004158004158, 0.5408004158004158, 0.5408004158004158, 0.567047817047817, 0.637993762993763, 0.655535343035343, 0.6694386694386695, 0.6711278586278586, 0.6743762993762994, 0.6786642411642412, 0.6800935550935551, 0.6834719334719335, 0.6855509355509356, 0.6847713097713097, 0.6852910602910602, 0.6882796257796258, 0.6889293139293139, 0.6849012474012474, 0.6878898128898129, 0.6900987525987526, 0.6906185031185031, 0.6880197505197505, 0.6882796257796258, 0.6900987525987526, 0.6919178794178794, 0.6954261954261954, 0.6890592515592515, 0.6985446985446986, 0.6978950103950103, 0.7027027027027027, 0.706081081081081, 0.7058212058212058, 0.7068607068607069, 0.7138773388773388, 0.715956340956341, 0.713487525987526, 0.7198544698544699, 0.7212837837837838, 0.7231029106029107, 0.7284303534303534, 0.7281704781704782, 0.7301195426195426, 0.7375259875259875, 0.7353170478170478, 0.7354469854469855, 0.7446725571725572, 0.7433731808731808, 0.740514553014553, 0.7506496881496881, 0.7483108108108109, 0.7514293139293139, 0.7544178794178794, 0.7546777546777547, 0.7572765072765073, 0.7554573804573804, 0.7606548856548857, 0.7614345114345115, 0.7662422037422038, 0.7662422037422038, 0.7628638253638254, 0.7702702702702703, 0.771049896049896, 0.7731288981288982, 0.7729989604989606, 0.7778066528066528, 0.7733887733887734, 0.7732588357588358, 0.7793659043659044, 0.7831340956340956, 0.7846933471933472, 0.7848232848232848, 0.7857328482328483, 0.791450103950104, 0.7898908523908524, 0.7863825363825364, 0.7866424116424117, 0.793529106029106, 0.7930093555093555, 0.7928794178794178, 0.7963877338877339, 0.7958679833679834, 0.7932692307692307]","[0.5447727272727273, 0.5447727272727273, 0.5504545454545454, 0.61, 0.6486363636363637, 0.6538636363636363, 0.6718181818181819, 0.6797727272727273, 0.6790909090909091, 0.6802272727272727, 0.6927272727272727, 0.6856818181818182, 0.6911363636363637, 0.6715909090909091, 0.6922727272727273, 0.6968181818181818, 0.6952272727272727, 0.6934090909090909, 0.6979545454545455, 0.6934090909090909, 0.6895454545454546, 0.7020454545454545, 0.6954545454545454, 0.6954545454545454, 0.6952272727272727, 0.6920454545454545, 0.6981818181818182, 0.7020454545454545, 0.6988636363636364, 0.7079545454545455, 0.6963636363636364, 0.7086363636363636, 0.6972727272727273, 0.7047727272727272, 0.7075, 0.7143181818181819, 0.71, 0.7059090909090909, 0.7038636363636364, 0.7231818181818181, 0.7263636363636363, 0.7277272727272728, 0.71, 0.6818181818181818, 0.7154545454545455, 0.7265909090909091, 0.725909090909091, 0.7375, 0.7343181818181819, 0.7347727272727272, 0.7402272727272727, 0.7343181818181819, 0.7236363636363636, 0.74, 0.7243181818181819, 0.7411363636363636, 0.7445454545454545, 0.74, 0.7352272727272727, 0.7220454545454545, 0.7484090909090909, 0.7490909090909091, 0.7454545454545455, 0.7411363636363636, 0.7495454545454545, 0.7527272727272727, 0.7511363636363636, 0.7502272727272727, 0.7488636363636364, 0.7511363636363636, 0.7431818181818182, 0.7415909090909091, 0.7515909090909091, 0.7406818181818182, 0.7509090909090909, 0.7220454545454545, 0.7488636363636364, 0.7415909090909091, 0.7538636363636364, 0.7193181818181819, 0.7595454545454545, 0.7686363636363637]"
