dict name,train,test
Loss,"[0.6937249945033164, 0.6921825554251434, 0.6920922637902318, 0.6919812331094392, 0.6921201961499358, 0.691718864313785, 0.6918949032320626, 0.6918746009469032, 0.6917918171319697, 0.6917212767053454, 0.6916004488954232, 0.6913319842830773, 0.6904574539216738, 0.6877311503159858, 0.6757953001245384, 0.6568674699418129, 0.6455713888512008, 0.6383402992838195, 0.6345309304103018, 0.6330790642708067, 0.6315476273423031, 0.6293163921624895, 0.6280609283389317, 0.6266681368625353, 0.6250340140365537, 0.6236990345641971, 0.6221764870431452, 0.6212002460416111, 0.6205072762178523, 0.6180644856233682, 0.6176953174853845, 0.6173684862959716, 0.6157565245345707, 0.6147667008141676, 0.6141851982693114, 0.6129556089669229, 0.6133255782936301, 0.6111110449576426, 0.6121445357326477, 0.610284969018447, 0.6087041254051857, 0.60969827793509, 0.6077668766180674, 0.6087629852432107, 0.6085277437454178, 0.6078731666599947, 0.6048144377501947, 0.6046374766156077, 0.6021739287109721, 0.6003704076514594, 0.5980174928267915, 0.5962249913459851, 0.5949225946078225, 0.5919034062249083, 0.5901117776298807, 0.5891459281999796, 0.5879949421163589, 0.5880156031233215, 0.5847542808420719, 0.5816768003509395, 0.5798924281631433, 0.5799459865361097, 0.5790913323945706, 0.5775631028301422, 0.5757829872447819, 0.5756617507320785, 0.5724082815475644, 0.571914096399846, 0.5706501028515281, 0.5686329238944583, 0.5690151407708606, 0.5665204176265333, 0.5659144872149068, 0.5639062236757979, 0.5630959814177856, 0.5610339058533548, 0.5613761977366512, 0.5589906433597207, 0.5580613405133287, 0.5552445718102039, 0.5536515539038985, 0.5556466467678547, 0.5522190446610606, 0.552921138718606, 0.551184124579387, 0.5513481931642644, 0.5489566360955083, 0.5490363292647378, 0.5473886165206158, 0.5458980705293398, 0.545418513960959, 0.5421975485551807, 0.5430224779697638, 0.5417869228219229, 0.5413929180256905, 0.5404959430489393, 0.5386312335493073, 0.537955632825042, 0.5366076064843034, 0.5370835090381285, 0.5337606823840548, 0.5345103090688114, 0.5319865598446794, 0.5319532254962103, 0.5285893723900829, 0.5287483535588734, 0.5279362418851445, 0.5282007457451925, 0.5256122418767994, 0.5250371530770309, 0.5245804358717232, 0.5226681416647302, 0.523951611481607, 0.5209565785905671, 0.5206038174145515, 0.5207268292202599, 0.5200015263454545, 0.5205613333613627, 0.5172463333204625, 0.5181319324802311, 0.5147720856059875, 0.5167819516999381, 0.5127270343077798, 0.5127442157605574, 0.5141964444358434]","[0.6921133226456327, 0.6920711435895, 0.6920023651069237, 0.6920843236148357, 0.6919665931879232, 0.6919549510348588, 0.6919152500728766, 0.6920417640875611, 0.6919796985263625, 0.6917122396536999, 0.691569276774923, 0.6912447430917786, 0.690367680715604, 0.6874349883550571, 0.6752425345023059, 0.6714405848179013, 0.6504450477401001, 0.6475531030704992, 0.6636770018893812, 0.6546405042883836, 0.6455833858603405, 0.6406601030741714, 0.6395203315445946, 0.637678298064404, 0.6373995176206032, 0.6371474750081284, 0.6431005593492753, 0.640233736536983, 0.6481108125040514, 0.6368863582093682, 0.6345753407933645, 0.6385293797486358, 0.6318459881521348, 0.6290266562977599, 0.628012063447386, 0.6329808692551322, 0.650212686172583, 0.6265647531900969, 0.6298987735321538, 0.6347110282319287, 0.6275619623096039, 0.6266343395432664, 0.6227863213668267, 0.6405895577174507, 0.6227341677941796, 0.6199946106514997, 0.6191992696581615, 0.6181422648175309, 0.630975956045505, 0.6167257671865324, 0.6266858602822241, 0.623802302715679, 0.6155235171576755, 0.6149409009505891, 0.6154431147086952, 0.6107700030293522, 0.6069204430613253, 0.6138039472668121, 0.6090389266351445, 0.6105762285620181, 0.6168278415894343, 0.616767102244517, 0.6119172340258956, 0.616619761632238, 0.6218333389454832, 0.6095015765167773, 0.6153777374679016, 0.6007932651425816, 0.6110449821895195, 0.6069884571867684, 0.6071977587158067, 0.6001982467714697, 0.6109095924378684, 0.6071376423868868, 0.6099773042887036, 0.6014242792864226, 0.6030421688531836, 0.6113072068482224, 0.6106945025967434, 0.6033638239864053, 0.5976402140481191, 0.6043270199378539, 0.606802573091247, 0.6266706402206587, 0.6333316983913796, 0.6012475631561958, 0.6037967174779624, 0.602857789141126, 0.6194692780781124, 0.6020974541445159, 0.604831203016349, 0.6037352334501015, 0.6029764063552849, 0.6115128944317499, 0.6144010853281038, 0.5990699229037596, 0.6050746083621763, 0.5956942506858872, 0.5967709705906196, 0.6037208344528658, 0.6048811223461397, 0.5994466324078126, 0.6038856463662038, 0.5974827264952991, 0.6059635296567447, 0.5935358106831295, 0.5971079175360501, 0.5948166377945907, 0.6016882928347008, 0.5989602385218151, 0.6004641067961024, 0.6016402233055689, 0.6070034885002921, 0.6146947478151156, 0.6149027478467259, 0.594957255732475, 0.5991845987737179, 0.5975278134509507, 0.6019162906644245, 0.6213755000175701, 0.5968526326016419, 0.6078591625620093, 0.5993105189150406, 0.6000074858311564, 0.5927674287102289]"
Acc,"[0.5066964285714286, 0.5172371031746031, 0.5143849206349206, 0.5148809523809523, 0.5179811507936508, 0.5200892857142857, 0.5164930555555556, 0.5099206349206349, 0.5158730158730159, 0.5173611111111112, 0.5182291666666666, 0.5174851190476191, 0.5243055555555556, 0.5472470238095238, 0.5833333333333334, 0.6065228174603174, 0.6231398809523809, 0.6341765873015873, 0.6385168650793651, 0.642609126984127, 0.6400049603174603, 0.644469246031746, 0.646453373015873, 0.6453373015873016, 0.6463293650793651, 0.6519097222222222, 0.6500496031746031, 0.6493055555555556, 0.6545138888888888, 0.6574900793650794, 0.6617063492063492, 0.6589781746031746, 0.6609623015873016, 0.6612103174603174, 0.6629464285714286, 0.6644345238095238, 0.6669146825396826, 0.6657986111111112, 0.6717509920634921, 0.6640625, 0.6669146825396826, 0.6672867063492064, 0.6674107142857143, 0.6670386904761905, 0.671875, 0.6690228174603174, 0.6721230158730159, 0.6696428571428571, 0.6733630952380952, 0.6711309523809523, 0.6747271825396826, 0.6817956349206349, 0.6784474206349206, 0.6809275793650794, 0.6831597222222222, 0.6872519841269841, 0.6845238095238095, 0.6860119047619048, 0.6877480158730159, 0.6893601190476191, 0.6927083333333334, 0.6958085317460317, 0.6922123015873016, 0.6961805555555556, 0.6970486111111112, 0.697296626984127, 0.7012648809523809, 0.6979166666666666, 0.7023809523809523, 0.7080853174603174, 0.7085813492063492, 0.7065972222222222, 0.707093253968254, 0.7118055555555556, 0.7098214285714286, 0.7125496031746031, 0.7121775793650794, 0.714905753968254, 0.7155257936507936, 0.7168898809523809, 0.7188740079365079, 0.7170138888888888, 0.7196180555555556, 0.7222222222222222, 0.7203621031746031, 0.7216021825396826, 0.7232142857142857, 0.7253224206349206, 0.7255704365079365, 0.7295386904761905, 0.7284226190476191, 0.7301587301587301, 0.7294146825396826, 0.7310267857142857, 0.7300347222222222, 0.7326388888888888, 0.7322668650793651, 0.7357390873015873, 0.7321428571428571, 0.7369791666666666, 0.7371031746031746, 0.7374751984126984, 0.7403273809523809, 0.7375992063492064, 0.7404513888888888, 0.7405753968253969, 0.7424355158730159, 0.7414434523809523, 0.7447916666666666, 0.746155753968254, 0.7446676587301587, 0.7476438492063492, 0.7456597222222222, 0.7495039682539683, 0.75, 0.7465277777777778, 0.7481398809523809, 0.7471478174603174, 0.7496279761904762, 0.7516121031746031, 0.7497519841269841, 0.7517361111111112, 0.7555803571428571, 0.7573164682539683, 0.7531001984126984]","[0.5110677083333334, 0.5110677083333334, 0.5110677083333334, 0.5110677083333334, 0.5110677083333334, 0.5110677083333334, 0.5110677083333334, 0.5110677083333334, 0.5110677083333334, 0.5110677083333334, 0.5110677083333334, 0.5110677083333334, 0.5112847222222222, 0.525390625, 0.5737847222222222, 0.5868055555555556, 0.6280381944444444, 0.6254340277777778, 0.6137152777777778, 0.6174045138888888, 0.630859375, 0.625, 0.6282552083333334, 0.6293402777777778, 0.6304253472222222, 0.6252170138888888, 0.6228298611111112, 0.6297743055555556, 0.6304253472222222, 0.6321614583333334, 0.6373697916666666, 0.6414930555555556, 0.6399739583333334, 0.6529947916666666, 0.6484375, 0.6449652777777778, 0.6382378472222222, 0.6551649305555556, 0.6495225694444444, 0.6471354166666666, 0.6449652777777778, 0.65625, 0.6553819444444444, 0.6204427083333334, 0.6549479166666666, 0.6586371527777778, 0.6675347222222222, 0.6573350694444444, 0.6362847222222222, 0.6631944444444444, 0.658203125, 0.6603732638888888, 0.6657986111111112, 0.666015625, 0.6625434027777778, 0.666015625, 0.6803385416666666, 0.66015625, 0.669921875, 0.671875, 0.673828125, 0.6755642361111112, 0.6636284722222222, 0.6705729166666666, 0.6749131944444444, 0.6714409722222222, 0.6796875, 0.6807725694444444, 0.6681857638888888, 0.673828125, 0.6801215277777778, 0.6864149305555556, 0.68359375, 0.69140625, 0.6864149305555556, 0.6877170138888888, 0.6846788194444444, 0.6846788194444444, 0.6838107638888888, 0.6861979166666666, 0.6857638888888888, 0.6924913194444444, 0.6866319444444444, 0.654296875, 0.6796875, 0.6909722222222222, 0.6866319444444444, 0.6896701388888888, 0.6827256944444444, 0.6905381944444444, 0.6833767361111112, 0.6901041666666666, 0.6796875, 0.6749131944444444, 0.6890190972222222, 0.6872829861111112, 0.6846788194444444, 0.7009548611111112, 0.6970486111111112, 0.6935763888888888, 0.6749131944444444, 0.6966145833333334, 0.6864149305555556, 0.6955295138888888, 0.6920572916666666, 0.6996527777777778, 0.6909722222222222, 0.6963975694444444, 0.7005208333333334, 0.7033420138888888, 0.6963975694444444, 0.7020399305555556, 0.6881510416666666, 0.6940104166666666, 0.6987847222222222, 0.7016059027777778, 0.6864149305555556, 0.6981336805555556, 0.7016059027777778, 0.6901041666666666, 0.6963975694444444, 0.6840277777777778, 0.6970486111111112, 0.6909722222222222, 0.7007378472222222]"
