dict name,train,test
Loss,"[0.6837320495125782, 0.6665966936199308, 0.6441070328383337, 0.6269240012613131, 0.6170438868913358, 0.6108307439888093, 0.6070502171227069, 0.6050420338268587, 0.6033724089174409, 0.60231647176548, 0.6013607771102951, 0.6008275339530932, 0.5997139642135145, 0.6001300065470336, 0.5989331612576442, 0.5986631168846405, 0.598464543212848, 0.5979899632204285, 0.5968324040022065, 0.5966435912028419, 0.5961549124891508, 0.5954755738400805, 0.5949965735932273, 0.5947539019214451, 0.5933134179570075, 0.5927808613684842, 0.5916392215316546, 0.5907183683277911, 0.5889751594242584, 0.5874729911465655, 0.5862543938561438, 0.584920400803959, 0.5826226586162301, 0.5806215082657312, 0.577814535274637, 0.577044382172476, 0.5746957123542897, 0.5726629213087276, 0.5715990925126413, 0.5694520372564357, 0.5674329519024014, 0.565166376573721, 0.5630162297680261, 0.5609107873636818, 0.5589417227371567, 0.5577910776538562, 0.5554071640568686, 0.5532235507921097, 0.5506206387789483, 0.548072627031103, 0.5465909039404189, 0.5450104512274265, 0.5427129156577736, 0.5392313314497224, 0.5379338224579168, 0.5356023695141758, 0.5338665331498935, 0.5313037594939096, 0.5286205836500113, 0.5262691106050896, 0.5241758823820745, 0.5214939839177593, 0.5209995316082066, 0.5184475011279392, 0.5160042039988071, 0.5142003473304909, 0.5126384655846256, 0.5103208254364449, 0.5083329066665158, 0.505728998475102, 0.505248698314919, 0.5032471406453612, 0.5013589708603098, 0.4990119332459265, 0.4981164234901416, 0.49691723876491406, 0.4958700261324675, 0.4941920791626782, 0.4929197082168223, 0.4901941173018698, 0.4903953323593816, 0.48821692794886673, 0.48709100091795043, 0.48515217194988114, 0.48476916965166894, 0.4825815654160327, 0.4820011524704291, 0.47996364131941616, 0.47820816036476416, 0.4765483732306226, 0.47481920178631115, 0.47414037553891697, 0.4719194079480151, 0.47140949227791007, 0.47096663597669153, 0.4682320410195978, 0.467471518358235, 0.4654581514719618, 0.4644583394352091, 0.4632539743607914, 0.4630983249727722, 0.4607686424267763, 0.45979329568998045, 0.4589738748859219, 0.4577084323275145, 0.4555955326296931, 0.4557364664414197, 0.4540542703269053, 0.45185276280445763]","[0.6797168123451146, 0.6619102109697732, 0.6438813007148829, 0.6326994214545597, 0.6348824733902108, 0.6226486084203828, 0.6195616559142416, 0.6199708957157352, 0.6177473347837275, 0.6186915683475408, 0.6172019241140647, 0.6186370653184977, 0.6175861232930964, 0.6200289977341891, 0.6133888507024808, 0.6113033019141717, 0.6169175903499127, 0.6122679776359689, 0.610791221911257, 0.6116482529179617, 0.6104780622436242, 0.6148704873973673, 0.6098676138709892, 0.6107971234213222, 0.6111090452020819, 0.6089822694997896, 0.6084483346884901, 0.6080112259902737, 0.605326019525528, 0.6021217716011134, 0.5991983819685199, 0.5971492321721532, 0.5961894536831163, 0.5983906905353069, 0.5986275592310862, 0.590690720921213, 0.5888326089287346, 0.5877874006195501, 0.5884748240086165, 0.5880488868464123, 0.5810448840802366, 0.584805739061399, 0.5974541227113117, 0.5765807504139163, 0.5753491100262512, 0.576982193775475, 0.5698678058385849, 0.5696116429838267, 0.5675202493301846, 0.5652828173745762, 0.5648751407048919, 0.5636974211511286, 0.562071948220784, 0.5582151192697612, 0.5566690450364893, 0.5651046533882618, 0.550498696565628, 0.5500637445192446, 0.5675980624285611, 0.5496325228295543, 0.547775081267411, 0.5480332088199529, 0.543467044877735, 0.541830321543596, 0.5420013023980639, 0.5502262009544806, 0.5387922255423936, 0.5350207517905669, 0.5363045881282199, 0.5354866096682169, 0.5379192708771338, 0.5344333955781027, 0.5327660666406154, 0.533753027794036, 0.5317506143586203, 0.5333449145948345, 0.5435215649279681, 0.529737290949984, 0.5291583842445503, 0.5393175864016468, 0.5279037418284199, 0.5426290788840163, 0.530762084167112, 0.5314165957068855, 0.5290167893740264, 0.5406257330558517, 0.5253785881129178, 0.5309223539179022, 0.5217770380052653, 0.5373477363857356, 0.5293497057259082, 0.5240702200172977, 0.5335092274167321, 0.5333143625069748, 0.5219381114434112, 0.5285903665694324, 0.5234209820492701, 0.5266876685924151, 0.5225961302017623, 0.5256681707636877, 0.5217840038375421, 0.522750954343514, 0.5244988601045175, 0.5211642053994265, 0.5170456890490922, 0.5260592025653883, 0.5197356466542591, 0.5188821652938019, 0.5194313250075687]"
Acc,"[0.5508056133056133, 0.6031704781704782, 0.6348752598752598, 0.6585239085239085, 0.6616424116424117, 0.667489604989605, 0.6706081081081081, 0.6751559251559252, 0.674506237006237, 0.6767151767151767, 0.676585239085239, 0.6750259875259875, 0.6750259875259875, 0.6738565488565489, 0.6785343035343036, 0.6800935550935551, 0.6763253638253638, 0.6771049896049897, 0.678014553014553, 0.681912681912682, 0.6820426195426196, 0.6794438669438669, 0.6797037422037422, 0.6826923076923077, 0.6794438669438669, 0.6841216216216216, 0.6836018711018711, 0.6807432432432432, 0.6843814968814969, 0.6813929313929314, 0.6855509355509356, 0.6871101871101871, 0.6878898128898129, 0.6865904365904366, 0.6860706860706861, 0.6902286902286903, 0.6912681912681913, 0.6893191268191268, 0.6929573804573804, 0.6929573804573804, 0.6943866943866944, 0.6977650727650727, 0.6952962577962578, 0.6964656964656964, 0.6997141372141372, 0.7002338877338877, 0.7036122661122661, 0.7093295218295218, 0.707510395010395, 0.7102390852390852, 0.714527027027027, 0.7153066528066528, 0.7151767151767152, 0.7201143451143451, 0.7228430353430353, 0.7184251559251559, 0.7262214137214137, 0.7264812889812889, 0.7288201663201663, 0.7318087318087318, 0.731029106029106, 0.7333679833679834, 0.7344074844074844, 0.7366164241164241, 0.7341476091476091, 0.7354469854469855, 0.7432432432432432, 0.7427234927234927, 0.7457120582120582, 0.7474012474012474, 0.745452182952183, 0.7453222453222453, 0.7462318087318087, 0.7485706860706861, 0.7519490644490644, 0.7533783783783784, 0.7522089397089398, 0.7506496881496881, 0.7548076923076923, 0.7540280665280665, 0.752079002079002, 0.761954261954262, 0.7583160083160083, 0.7614345114345115, 0.7614345114345115, 0.7636434511434511, 0.764033264033264, 0.7636434511434511, 0.7667619542619543, 0.7691008316008316, 0.7694906444906445, 0.7733887733887734, 0.7713097713097713, 0.771049896049896, 0.7729989604989606, 0.7715696465696466, 0.774948024948025, 0.7765072765072765, 0.7781964656964657, 0.7817047817047817, 0.783004158004158, 0.7826143451143451, 0.7831340956340956, 0.7843035343035343, 0.7848232848232848, 0.7897609147609148, 0.7844334719334719, 0.7871621621621622, 0.7874220374220374]","[0.5611363636363637, 0.6025, 0.6306818181818182, 0.6434090909090909, 0.6393181818181818, 0.6602272727272728, 0.6604545454545454, 0.6577272727272727, 0.6622727272727272, 0.6565909090909091, 0.6618181818181819, 0.66, 0.6643181818181818, 0.6522727272727272, 0.6627272727272727, 0.6688636363636363, 0.6577272727272727, 0.6647727272727273, 0.6697727272727273, 0.6659090909090909, 0.6679545454545455, 0.6570454545454546, 0.665, 0.6659090909090909, 0.6597727272727273, 0.665, 0.6631818181818182, 0.665, 0.6740909090909091, 0.6736363636363636, 0.6768181818181818, 0.6779545454545455, 0.6779545454545455, 0.6686363636363636, 0.6688636363636363, 0.6793181818181818, 0.6793181818181818, 0.6804545454545454, 0.6752272727272727, 0.6770454545454545, 0.6840909090909091, 0.6786363636363636, 0.673409090909091, 0.6947727272727273, 0.6859090909090909, 0.6888636363636363, 0.6995454545454546, 0.6956818181818182, 0.6975, 0.7006818181818182, 0.6977272727272728, 0.7, 0.7031818181818181, 0.7054545454545454, 0.7025, 0.6963636363636364, 0.7140909090909091, 0.7084090909090909, 0.6940909090909091, 0.7125, 0.7195454545454546, 0.7175, 0.7179545454545454, 0.7197727272727272, 0.7222727272727273, 0.7181818181818181, 0.7238636363636364, 0.7275, 0.7302272727272727, 0.7325, 0.7286363636363636, 0.7293181818181819, 0.7395454545454545, 0.7320454545454546, 0.735, 0.7368181818181818, 0.7313636363636363, 0.7413636363636363, 0.7379545454545454, 0.7331818181818182, 0.7372727272727273, 0.7327272727272728, 0.7340909090909091, 0.74, 0.7379545454545454, 0.7320454545454546, 0.7427272727272727, 0.7393181818181818, 0.7472727272727273, 0.7363636363636363, 0.7425, 0.7445454545454545, 0.7429545454545454, 0.7402272727272727, 0.7456818181818182, 0.7422727272727273, 0.7470454545454546, 0.7443181818181818, 0.7472727272727273, 0.7438636363636364, 0.7470454545454546, 0.7502272727272727, 0.745, 0.7479545454545454, 0.7495454545454545, 0.7468181818181818, 0.7493181818181818, 0.7518181818181818, 0.7518181818181818]"
