dict name,train,test
Loss,"[0.6921803903609219, 0.6922405173430348, 0.6921622822927956, 0.6921417415584669]","[0.6909549820098291, 0.690855021411263, 0.6909107007344083, 0.6909409854883347]"
Acc,"[0.5139851485148514, 0.5139851485148514, 0.5128712871287129, 0.5150990099009901]","[0.5121107266435986, 0.5121107266435986, 0.5121107266435986, 0.5121107266435986]"
