dict name,train,test
Loss,"[0.6859613954191218, 0.679197918915113, 0.6599156279941369, 0.6519816579340744, 0.6477510981533452, 0.6445011780555785, 0.6420604173282788, 0.6400563741027105, 0.6370088347935954, 0.6321556158643838, 0.6239191915037189, 0.6144449415436234, 0.6061172180193038, 0.6000053440148057, 0.5941504751278175, 0.5893860035472216, 0.5850834663732305, 0.5818122138667495, 0.5788900495754692, 0.5759153952645781, 0.5733596425387336, 0.5714487771530592, 0.5687714991655475, 0.5671374784092333, 0.5641724442215823, 0.5626634636837865, 0.5601158045867006, 0.557658895632389, 0.5548160151461293, 0.5525291140524687, 0.5504428607936459, 0.5496631387132687, 0.5475894414377969, 0.5454024964256963, 0.5429613450645803, 0.5404585344449333, 0.5398717790246756, 0.5378097674040899, 0.5359686165301333, 0.5333067925964775, 0.5312242965553089, 0.5293437522744764, 0.526939072794507, 0.5249688015889816, 0.5237619766886689, 0.5215403919522018, 0.5188799289901448, 0.5168273922155522, 0.5147098547640051, 0.5112964615883319, 0.5101536163823774, 0.5073917298728107, 0.5059172205667412, 0.5036145685788219, 0.5011724555312151, 0.49872560659734605, 0.4956319528027232, 0.4941553114374108, 0.49238745650620863, 0.48955548620567074, 0.4875312720159409, 0.485885252688134, 0.48317503165982595, 0.48080779910492055, 0.47809655160616193, 0.476873937196706, 0.47546390412460376, 0.471666941266789, 0.4699711817931716, 0.46805510620087726, 0.4667635595302548, 0.46320053093749325, 0.46298340726477866, 0.4606926928685028, 0.4590430486986708, 0.4572436576680631, 0.45373042974722694, 0.45241773188713613, 0.45145182600680467, 0.4503823733797301, 0.4475888205393485, 0.4464613907054722, 0.444887658025248, 0.4439828585437136, 0.4419549699879992, 0.4397894422288254, 0.4389806053656172, 0.43661332634764566, 0.4354866139532662, 0.4334096996114177, 0.4314297655382648, 0.4304678173744035, 0.42948950467102814, 0.42758536436709105, 0.4251219361137914, 0.4241858715871307, 0.422610000426153, 0.42133786566223624, 0.4183636424349484, 0.4170524933269633]","[0.6860080917908666, 0.6984145970333699, 0.6537049349791977, 0.6573001556267902, 0.6539814431145254, 0.646372480873476, 0.6444086608676031, 0.6751511217790273, 0.6391021396487931, 0.6494047717663899, 0.6199475051405524, 0.6261245674363509, 0.6334466693306837, 0.5982239024061285, 0.6041025037576503, 0.6060273116327402, 0.585847872584729, 0.5966291622615155, 0.5797925400919849, 0.5800115686875803, 0.5902208223057847, 0.5859914201858215, 0.5700223131796383, 0.5712515991798386, 0.5762383305770844, 0.6127078373413569, 0.5860251149742381, 0.5712679405155082, 0.5625670272336524, 0.569497445521996, 0.5552392713701361, 0.5588720112632357, 0.5575977494532292, 0.5765569492196634, 0.5572747190599708, 0.5554175711224186, 0.5544108285715705, 0.5450007206069873, 0.546852815414575, 0.5430822904385708, 0.5468995491741074, 0.5429403961208287, 0.5497067800933002, 0.5398402895495208, 0.5420739995999488, 0.5345634591219254, 0.540897681602338, 0.5386240848226932, 0.5512816211749704, 0.5234062162368928, 0.5273953692586953, 0.5356164851151479, 0.5228277943771795, 0.5215191277902261, 0.5295966787819277, 0.5267457035530535, 0.5279343231418366, 0.5243688301752727, 0.5178451751194812, 0.5224565439037567, 0.5140570269109678, 0.5135625290688638, 0.5084942196912778, 0.5154769646900671, 0.5080235416312896, 0.512829860128932, 0.5035953972055356, 0.5045587641511977, 0.5104102110847241, 0.5043970236168658, 0.5093973330315869, 0.5262208845589825, 0.5065902480643782, 0.5027853284972763, 0.4986289889104495, 0.5035821075289183, 0.4972499269287721, 0.515431856958025, 0.5229967183943612, 0.5007906459789915, 0.4956380141253902, 0.48863602241306353, 0.4863676356467587, 0.50121640481292, 0.4914705868740218, 0.49624290529824916, 0.48284509381045765, 0.49265246558026726, 0.4827099546470605, 0.48366752196686696, 0.48328437614045877, 0.5120219979350484, 0.49163388470072805, 0.48226186407995036, 0.5131426570843844, 0.480668849381361, 0.49144061877984674, 0.48994495407414945, 0.4763485802805912, 0.4742758484815064]"
Acc,"[0.5591592427616926, 0.5687465200445434, 0.6043986636971047, 0.6202846603563474, 0.6299067371937639, 0.6362228563474388, 0.6401726057906458, 0.6406945991091314, 0.64459214922049, 0.6465583240534521, 0.6526656458797327, 0.6585641703786191, 0.6672466592427617, 0.6759987472160356, 0.6822974665924276, 0.6889093819599109, 0.6929461302895323, 0.6980442650334076, 0.700097438752784, 0.7035425946547884, 0.7065179565701559, 0.7077707405345212, 0.709545517817372, 0.7100501113585747, 0.7123468819599109, 0.7120684855233853, 0.7152178452115813, 0.7168186247216035, 0.7212555679287305, 0.7205943763919822, 0.7231173440979956, 0.7232565423162584, 0.7246137249443207, 0.7261971046770601, 0.7271888919821826, 0.7284938752783965, 0.7308080456570156, 0.7321826280623608, 0.7330700167037862, 0.7336442093541202, 0.7362715757238307, 0.7365847717149221, 0.7385161469933185, 0.7398907293986637, 0.7388467427616926, 0.7430574888641426, 0.7436316815144766, 0.7439622772828508, 0.7459980512249443, 0.7476858296213809, 0.7479990256124721, 0.7509047884187082, 0.7509743875278396, 0.7532885579064588, 0.7534277561247216, 0.7565771158129176, 0.7576733017817372, 0.7577603006681515, 0.7599526726057907, 0.762249443207127, 0.7619362472160356, 0.7637632238307349, 0.765033407572383, 0.7669473830734966, 0.7681653674832962, 0.7698705456570156, 0.7700271436525612, 0.7720281180400891, 0.7724457126948775, 0.7744988864142539, 0.7742030902004454, 0.7764302616926503, 0.778100640311804, 0.7774916481069042, 0.7794404231625836, 0.7810760022271714, 0.7837729677060133, 0.7821721881959911, 0.7841383630289532, 0.7851475501113586, 0.7867657293986637, 0.7860871380846325, 0.7881925111358574, 0.7881403118040089, 0.7904022828507795, 0.7902630846325167, 0.7914114699331849, 0.7927164532293987, 0.7952220211581291, 0.7952916202672605, 0.7962486080178174, 0.7978841870824054, 0.7976231904231625, 0.7985279788418709, 0.8011205456570156, 0.801190144766147, 0.8030693207126949, 0.8025995267260579, 0.8045135022271714, 0.805383491091314]","[0.5569363222871995, 0.562053281351527, 0.6140350877192983, 0.6112329434697856, 0.6190302144249513, 0.6321068875893437, 0.6342592592592593, 0.6033544509421702, 0.6415285899935023, 0.6170808966861598, 0.65566114359974, 0.6447368421052632, 0.6408788174139052, 0.6806367771280052, 0.6702810266406758, 0.6709714100064977, 0.693185510071475, 0.6806367771280052, 0.7009015594541911, 0.7004954515919428, 0.6873375568551007, 0.6950942170240416, 0.7109730344379467, 0.7046783625730995, 0.7071150097465887, 0.6634990253411306, 0.6959876543209876, 0.7060997400909682, 0.7107699805068226, 0.7102014294996751, 0.7185266406757634, 0.7187703053931124, 0.7153996101364523, 0.7094298245614035, 0.7204759584145549, 0.7212881741390513, 0.7216942820012996, 0.7251868096166342, 0.7288417803768681, 0.7281107862248213, 0.725471085120208, 0.7287605588044185, 0.7269736842105263, 0.7307098765432098, 0.7294103313840156, 0.735014619883041, 0.7249837556855101, 0.7323749187784275, 0.7244964262508122, 0.742040285899935, 0.740700129954516, 0.7371669915529565, 0.7435834957764782, 0.7443551007147499, 0.7397254710851202, 0.7409437946718649, 0.7393599740090968, 0.7432179987004548, 0.7456952566601689, 0.7442332683560754, 0.7516244314489928, 0.7487410656270306, 0.7536955815464588, 0.749553281351527, 0.7542235217673814, 0.7451267056530214, 0.7535737491877843, 0.7569038336582197, 0.7509340480831709, 0.7584876543209876, 0.7579191033138402, 0.7397660818713451, 0.7536955815464588, 0.7597465886939572, 0.7597059779077323, 0.7568632228719948, 0.7609649122807017, 0.7553200129954516, 0.7503654970760234, 0.7615740740740741, 0.7635233918128655, 0.7664473684210527, 0.7675844704353476, 0.7625893437296946, 0.7688027940220923, 0.7664067576348278, 0.7705896686159844, 0.7614116309291747, 0.7738791423001949, 0.7729044834307992, 0.7742446393762183, 0.7601120857699805, 0.7695743989603638, 0.7749350227420403, 0.7620614035087719, 0.7730669265756985, 0.7691682910981157, 0.767503248862898, 0.7775341130604289, 0.780214424951267]"
