dict name,train,test
Loss,"[0.6861389022092309, 0.6678403437066477, 0.6288664986452794, 0.6184075501322889, 0.6137955169250496, 0.6103726901001368, 0.6079185578672774, 0.6059258700501805, 0.6047683248893553, 0.6025244457322686, 0.5989097642816763, 0.5906905056219681, 0.583276754587462, 0.5780962014759023, 0.5747705335990365, 0.5710941851583614, 0.5694424771513366, 0.5665686941211457, 0.5643809112077823, 0.5637360091633093, 0.5606356614366376, 0.5574024489168715, 0.5546898209062378, 0.5501578170939533, 0.5459364437073612, 0.543276403038544, 0.5398491097772724, 0.5366089901247476, 0.5327484748321055, 0.5297101566030117, 0.5260919709330575, 0.5219536625195588, 0.5178291232191032, 0.513719592812451, 0.5087475146395921, 0.5059081342578077, 0.5004435737921827, 0.49599110468771596, 0.490729562046159, 0.48476056565657294, 0.4817801741446022, 0.4759763362302534, 0.4706457105799383, 0.4662413273270441, 0.462112263808221, 0.4570355437208462, 0.45156561624178737, 0.4454933627995358, 0.4414391177650852, 0.43580531630911046, 0.4307358097611032, 0.42439357802574135, 0.42048626653731536, 0.41419379941544177, 0.4080792877070351, 0.40446253147571926, 0.39946473867009347, 0.3938219753525967, 0.38938604031045615, 0.38311919407450795, 0.37826136387321524, 0.37408535445498725, 0.36806974128591063, 0.363387371411187, 0.3586452365212006, 0.35336300128642634, 0.3501405939904346, 0.3483838860112981, 0.34341014281593935, 0.33889462089339417, 0.33351546589228825, 0.330905999617863, 0.32735555881579526, 0.3232901237961335, 0.32160227256252855, 0.3189717738643917, 0.3151399322941769, 0.3111169185213798, 0.30543906782370717, 0.30526252476499965, 0.3011078778328337, 0.29641707989112337, 0.2960530857917873, 0.289285640248565, 0.2899236691657783, 0.2838024470040852, 0.2831756682361142, 0.2803998785986222, 0.27814689147609895, 0.2721600025231367, 0.2733904323544333, 0.26904294325532235, 0.26294486249175425, 0.26521375429184546, 0.265144456250559, 0.25989938170375715, 0.2596113104299126, 0.2554497042850146, 0.24860272771962633, 0.2533360671203112]","[0.6852912462535893, 0.6385149139399486, 0.6188806502808556, 0.6189893750553339, 0.6190188907757264, 0.6143508749791111, 0.6072225481036754, 0.6208078859370472, 0.6041672374666124, 0.603295697393466, 0.6073724983263491, 0.589908714141828, 0.5860732258427094, 0.5794467453694521, 0.5819954405467895, 0.5874266460769445, 0.5753360284433626, 0.5694102015819725, 0.5693054327806925, 0.5661207903314776, 0.5678929634502845, 0.5727724879219824, 0.5575266281187755, 0.5558423705067285, 0.5497456878762353, 0.5482705411758682, 0.5468238083704449, 0.5446743642918227, 0.5443213718540704, 0.5385302738018735, 0.5363623247670221, 0.5380706316471818, 0.536159630377599, 0.5196404367744065, 0.5255580158914562, 0.5167374256410824, 0.5123742574286787, 0.5071064706197171, 0.5191953928747209, 0.5104174021465604, 0.4958581986140757, 0.4924848776981096, 0.49994255164344426, 0.49050523348650266, 0.4842863096173072, 0.4816642948037535, 0.4854139814426317, 0.4705377373782182, 0.4762548679383973, 0.4694740876904473, 0.4887704189369154, 0.465643937186319, 0.4669359463210009, 0.46124964772770266, 0.46286495736712013, 0.45025670283226943, 0.442719120642858, 0.4469652215160554, 0.43756076111155867, 0.45768036409272556, 0.4564896959367386, 0.4296293035944395, 0.4359253800071513, 0.4318045860211277, 0.4478056406591896, 0.4249787051645358, 0.42346289081080835, 0.4267290917869678, 0.4221102881810329, 0.40958263623616303, 0.4167706730545728, 0.4343048633872799, 0.43449852813868084, 0.41853653837050653, 0.41083252676831755, 0.4155932932933153, 0.4201553655349423, 0.4012530927472024, 0.4038379679542857, 0.41273315924311366, 0.40700002149410947, 0.4101373077627679, 0.40747096216831363, 0.4123116069557992, 0.3996547495389914, 0.41991730747271006, 0.3961103833755668, 0.40142313448335554, 0.4041118811055066, 0.41428962861600716, 0.41521939358126253, 0.4145085930457971, 0.41153326167522863, 0.41162969023749535, 0.4066667320251686, 0.4155542621154041, 0.4132080833550287, 0.4107498407255036, 0.4212792520350837, 0.4245252293950994]"
Acc,"[0.5572543754972156, 0.5864906523468576, 0.648170246618934, 0.6655230708035004, 0.6705946698488464, 0.6730061654733492, 0.6760640413683373, 0.6785749801113763, 0.6782517899761337, 0.6810113365155132, 0.6813096658711217, 0.6821300715990454, 0.6836217183770883, 0.6849144789180589, 0.6894640015910899, 0.6951819809069213, 0.6940632458233891, 0.698090692124105, 0.6980409705648369, 0.6981652744630071, 0.7028888225934765, 0.7078858392999204, 0.7108442720763724, 0.7163882259347654, 0.7226282816229117, 0.7234735481304694, 0.7276750198886237, 0.7311058074781225, 0.735357000795545, 0.7379922434367542, 0.7404534606205251, 0.7432627287191726, 0.7476382259347654, 0.7489309864757359, 0.7536296738265712, 0.7574085123309467, 0.7596459824980112, 0.7632010739856802, 0.767153937947494, 0.7709327764518695, 0.772697891805887, 0.7776700477326969, 0.7804295942720764, 0.7823935958631663, 0.7852277247414479, 0.7878381066030231, 0.7930588703261734, 0.7959178599840891, 0.7967134049323786, 0.80243138424821, 0.8045445505171042, 0.8066577167859984, 0.8105359984089101, 0.8138176213206046, 0.8175964598249801, 0.820057677008751, 0.8226929196499603, 0.8228669451073986, 0.8293556085918854, 0.830126292760541, 0.8338056881463802, 0.8354962211614956, 0.8387529832935561, 0.8420346062052506, 0.8443963802704852, 0.8469073190135242, 0.8480011933174224, 0.8493685361972951, 0.8515314240254575, 0.8536197295147175, 0.8555340095465394, 0.8593377088305489, 0.8608542163882259, 0.8600089498806682, 0.8622215592680986, 0.8631911296738266, 0.8652048528241846, 0.8671439936356404, 0.8690334128878282, 0.8693814638027049, 0.870425616547335, 0.8741795942720764, 0.8734089101034208, 0.8774114956245028, 0.8771380270485283, 0.8791268894192522, 0.8817124105011933, 0.8809168655529037, 0.8823339299920445, 0.8843973747016707, 0.8837509944311853, 0.8852923627684964, 0.8872563643595863, 0.8868088703261734, 0.8873309466984884, 0.8913086714399363, 0.8886485680190931, 0.892153937947494, 0.8963554097056484, 0.8925517104216388]","[0.556180426716141, 0.629928107606679, 0.6588589981447124, 0.6667439703153989, 0.6643089053803339, 0.6691210575139147, 0.6754986085343229, 0.6640769944341373, 0.6806006493506493, 0.6738752319109462, 0.6685992578849722, 0.6822820037105751, 0.6829197588126159, 0.6859925788497218, 0.6820500927643784, 0.680136827458256, 0.69097866419295, 0.6947472170686456, 0.6945732838589982, 0.7007769016697588, 0.7000231910946196, 0.7011247680890538, 0.7116187384044527, 0.7156771799628943, 0.7190398886827458, 0.7244318181818182, 0.7262291280148423, 0.7278525046382189, 0.7304615027829313, 0.7340561224489796, 0.7334183673469388, 0.7329545454545454, 0.7397379406307978, 0.7502898886827458, 0.7453617810760668, 0.7487824675324676, 0.7546382189239332, 0.7568413729128015, 0.7428687384044527, 0.7557397959183674, 0.7671614100185529, 0.7702922077922078, 0.761943413729128, 0.7731910946196661, 0.7741767161410018, 0.7761479591836735, 0.7690166975881262, 0.7824095547309833, 0.7767277365491652, 0.7831052875695733, 0.7717996289424861, 0.7864100185528757, 0.7865839517625232, 0.7906423933209648, 0.7908743042671614, 0.7948167903525046, 0.801948051948052, 0.7999188311688312, 0.8053687384044527, 0.795280612244898, 0.7982374768089053, 0.8105287569573284, 0.8108766233766234, 0.8086154916512059, 0.8036294063079777, 0.816732374768089, 0.8176020408163265, 0.81319573283859, 0.8176020408163265, 0.8241535250463822, 0.8209647495361782, 0.805832560296846, 0.8109346011131725, 0.824791280148423, 0.8261247680890538, 0.8279800556586271, 0.8204429499072357, 0.8251971243042672, 0.8291396103896104, 0.8271683673469388, 0.8306470315398887, 0.8305890538033395, 0.8293135435992579, 0.8255449907235621, 0.8327922077922078, 0.828327922077922, 0.8352852504638218, 0.8334299628942486, 0.8323283858998145, 0.8278641001855288, 0.826530612244898, 0.8323863636363636, 0.8313427643784786, 0.8345895176252319, 0.8354012059369202, 0.8287337662337663, 0.830762987012987, 0.8352272727272727, 0.8307050092764379, 0.8338358070500927]"
