dict name,train,test
Loss,"[0.6924894034773821, 0.6925670625641942, 0.6924851546211849, 0.6925093501007983, 0.6925887372049074, 0.6925506685076962, 0.6924897816682619, 0.6924475923564936, 0.6922923709221539, 0.6920271729902615, 0.6926376053856479, 0.692304247916336, 0.6923915159755519, 0.6925216867248454, 0.6922808420208711, 0.6923868327238967, 0.6921288359259802, 0.692013715719065, 0.6914336935040497, 0.6905183448559709, 0.6854295532499987, 0.6664575985706751, 0.6510240284519063, 0.6427424307469101, 0.6392291655379628, 0.6362617312087899, 0.6318557471303003, 0.6325970092891819, 0.6288278257503869, 0.6277952565855923, 0.6253281411907029, 0.6239629814268223, 0.6206060597111308, 0.6216390500259068, 0.6179056136410624, 0.6188970927651676, 0.6163469296806152, 0.6155046598157949, 0.6167984532177566, 0.6133594461494968, 0.6159172473061416, 0.6119536056759811, 0.612730394856679, 0.6120857147736445, 0.6120658838411882, 0.6119860674417208, 0.6105643990523522]","[0.6912048061947442, 0.6906569423153996, 0.6915605373473631, 0.6924739817623049, 0.6907780562372258, 0.6913454277803086, 0.6925629583290882, 0.692610760167655, 0.6910477243622558, 0.6907148574375443, 0.690762852706636, 0.6908815507777035, 0.690725364903402, 0.69160660651202, 0.6936643052742713, 0.6914081865300735, 0.6911664320569899, 0.6900361917085118, 0.6930619802377704, 0.6872963498139547, 0.6746063522684077, 0.6530714216900783, 0.6452277288772166, 0.6420725379656587, 0.6432140034675184, 0.6439384029557308, 0.6473515057781091, 0.6369041355275031, 0.6538990027426431, 0.6303996303273985, 0.6337754979936613, 0.6327257498115715, 0.6541443804227229, 0.6288844007067382, 0.6452570340156348, 0.6278949156920943, 0.6328275758876569, 0.6246587567859225, 0.6270804047429314, 0.6289776615384552, 0.6255458313971758, 0.6318895173673, 0.6306852735837715, 0.6369444066658616, 0.6257336539112859, 0.6225109062571492, 0.6235005575258078]"
Acc,"[0.5042162698412699, 0.4956597222222222, 0.5064484126984127, 0.5001240079365079, 0.5009920634920635, 0.49950396825396826, 0.5080605158730159, 0.49813988095238093, 0.5078125, 0.5083085317460317, 0.49888392857142855, 0.5088045634920635, 0.5027281746031746, 0.49962797619047616, 0.5069444444444444, 0.5043402777777778, 0.5037202380952381, 0.5121527777777778, 0.5168650793650794, 0.5303819444444444, 0.5627480158730159, 0.5978422619047619, 0.6218998015873016, 0.6340525793650794, 0.6414930555555556, 0.6462053571428571, 0.6490575396825397, 0.6489335317460317, 0.6551339285714286, 0.6558779761904762, 0.6657986111111112, 0.6644345238095238, 0.6674107142857143, 0.6736111111111112, 0.675719246031746, 0.675843253968254, 0.6746031746031746, 0.6799355158730159, 0.675719246031746, 0.6789434523809523, 0.6773313492063492, 0.6837797619047619, 0.6763392857142857, 0.6841517857142857, 0.6819196428571429, 0.6822916666666666, 0.6826636904761905]","[0.5277777777777778, 0.5277777777777778, 0.5277777777777778, 0.4709201388888889, 0.5277777777777778, 0.5277777777777778, 0.4709201388888889, 0.4709201388888889, 0.5277777777777778, 0.5277777777777778, 0.5277777777777778, 0.5277777777777778, 0.5277777777777778, 0.5277777777777778, 0.4709201388888889, 0.52734375, 0.5314670138888888, 0.5277777777777778, 0.4709201388888889, 0.5529513888888888, 0.5961371527777778, 0.6206597222222222, 0.6280381944444444, 0.6276041666666666, 0.6304253472222222, 0.6315104166666666, 0.6343315972222222, 0.6380208333333334, 0.6037326388888888, 0.6486545138888888, 0.6467013888888888, 0.6497395833333334, 0.60546875, 0.6516927083333334, 0.6404079861111112, 0.6595052083333334, 0.6501736111111112, 0.6677517361111112, 0.6612413194444444, 0.6521267361111112, 0.6668836805555556, 0.6575520833333334, 0.6595052083333334, 0.6440972222222222, 0.6618923611111112, 0.6677517361111112, 0.6668836805555556]"
